Mix,Usinas,Tipo Binder,Binder,P.G,RAP,Tipo Binder Additive,Binder Additive,Tipo Mix Additive,Mix Additive,Granulometria,Processo Produtivo,Temperaturas,Teor de cal,Cimento Portland,Recycled Asphalt Shingles,Crusher fines,CO2 - Material,CO2 - Transporte,CO2 - Produção,CO2 - Total,NRPR Fuel - Material,NRPR Fuel - Transporte,NRPR Fuel - Produção,NRPR Fuel - Total,NRPR Mat - Material,NRPR Mat - Transporte,NRPR Mat - Produção,NRPR Mat - Total,SM - Material,SM - Transporte,SM - Produção,SM - Total,URLS
212055R35 - SP 22-21192A ,Melbourne (04221) ,Unmodified + 1 terminal additive(s)*,4,52-28,34,-,-,-,-,densa,HMA,135-163,-,-,-,-,"23,63","43,90","33,18","100,71",447,489,396,1332,1447,N/A,N/,1447,305,N/A,0,305,https://asphaltepd.org/epd/d/REUdwV/
212055R40 - SP 22-20988A ,Melbourne (04221) ,Unmodified + 1 terminal additive(s)*,4,52-28,39,-,-,-,-,densa,HMA,135-163,-,-,-,-,"22,27","3,97","33,18","59,41",421,53,396,869,1362,N/A,N/,1362,350,N/A,0,350,https://asphaltepd.org/epd/d/MmUVAr/
212690R15 - SPM 23-21869A ,Melbourne (04221) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,5,76-22,14,-,-,-,-,densa,HMA,146-174,-,-,-,-,"35,34","59,55","33,18","128,06",651,664,396,1711,1827,N/A,N/,1827,129,N/A,0,129,https://asphaltepd.org/epd/d/lyU3Dp/
212690R20 - SPM 22-21356A ,Melbourne (04221) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,146-174,-,-,-,-,"30,96","55,66","33,18","119,79",569,621,396,1586,1592,N/A,N/,1592,174,N/A,0,174,https://asphaltepd.org/epd/d/KoUJL6/
212690R25 - SPM 22-21358A ,Melbourne (04221) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,24,-,-,-,-,Não reportada,HMA,146-174,-,-,-,-,"29,33","51,72","33,18","114,22",538,577,396,1511,1507,N/A,N/,1507,218,N/A,0,218,https://asphaltepd.org/epd/d/E3UJzP/
212690R35 - SPM 22-21560A ,Melbourne (04221) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,34,-,-,-,-,densa,HMA,146-174,-,-,-,-,"26,06","43,77","33,18","103,01",477,489,396,1362,1335,N/A,N/,1335,306,N/A,0,306,https://asphaltepd.org/epd/d/3JUlvP/
212700R20 - SPM 22-21004A ,Melbourne (04221) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,146-174,-,-,-,-,"28,90","55,68","33,18","117,75",530,621,396,1547,1481,N/A,N/,1481,174,N/A,0,174,https://asphaltepd.org/epd/d/gGUJaX/
212700R25 - SPM 22-21002A ,Melbourne (04221) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,24,-,-,-,-,densa,HMA,146-174,-,-,-,-,"27,26","51,73","33,18","112,17",500,577,396,1473,1395,N/A,N/,1395,218,N/A,0,218,https://asphaltepd.org/epd/d/P5UgAg/
212700R35 - SPM 22-21600B ,Melbourne (04221) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,3,76-22,34,-,-,-,-,Não reportada,HMA,146-174,-,-,-,-,"23,45","43,75","33,18","100,38",428,489,396,1313,1194,N/A,N/,1194,307,N/A,0,307,https://asphaltepd.org/epd/d/QVUJr6/
212805R20 - SPM 22-21276A ,Melbourne (04221) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,146-174,-,-,-,-,"32,33","55,43","33,18","120,94",595,618,396,1609,1667,N/A,N/,1667,173,N/A,0,173,https://asphaltepd.org/epd/d/6QU64V/
212805R25 - SPM 22-20994C ,Melbourne (04221) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,24,-,-,-,-,Não reportada,HMA,146-174,-,-,-,-,"32,08","51,51","33,18","116,77",590,575,396,1561,1655,N/A,N/,1655,217,N/A,0,217,https://asphaltepd.org/epd/d/keUv5b/
212805R35 - SPM 23-21955B ,Melbourne (04221) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,34,-,-,-,-,densa,HMA,146-174,-,-,-,-,"28,13","43,80","33,18","105,10",515,490,396,1401,1447,N/A,N/,1447,305,N/A,0,305,https://asphaltepd.org/epd/d/XZU2Gj/
212965TLC20 - SPM 22-21005B ,Melbourne (04221) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,146-174,-,-,-,-,"31,23","55,67","33,18","120,08",574,621,396,1591,1607,N/A,N/,1607,173,N/A,0,173,https://asphaltepd.org/epd/d/j5UQJP/
212975TLC20 - SPM 22-21357A ,Melbourne (04221) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,146-174,-,-,-,-,"30,96","55,66","33,18","119,79",569,621,396,1586,1592,N/A,N/,1592,174,N/A,0,174,https://asphaltepd.org/epd/d/mYUrmY/
212975TLE20 - SPM 22-21006A ,Melbourne (04221) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,Não reportada,HMA,146-174,-,-,-,-,"28,90","55,68","33,18","117,75",530,621,396,1547,1481,N/A,N/,1481,174,N/A,0,174,https://asphaltepd.org/epd/d/aRUdaj/
223975 - SPM 23-22101A ,Melbourne (04221) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,6,76-22,-,-,-,-,-,open,HMA,152-179,1,-,-,-,"63,34","79,58","33,18","176,10",933,882,396,2210,2381,N/A,N/,2381,0,N/A,0,0,https://asphaltepd.org/epd/d/XZU2GG/
211940R40 - SP 17-15648E ,New Berlin Rd (04229) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"18,84","8,42","23,92","51,18",354,112,404,870,1138,N/A,N/,1138,352,N/A,0,352,https://asphaltepd.org/epd/d/bBULzb/
211950R40 - SP 22-21688A ,New Berlin Rd (04229) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"17,69","8,43","23,92","50,05",332,112,404,848,1064,N/A,N/,1064,353,N/A,0,353,https://asphaltepd.org/epd/d/REUdML/
212055R40 - SP 17-15826B ,New Berlin Rd (04229) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"19,98","8,41","23,92","52,31",376,112,404,892,1213,N/A,N/,1213,351,N/A,0,351,https://asphaltepd.org/epd/d/ZXUEQj/
212690R25 - SPM 22-20904B ,New Berlin Rd (04229) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,24,-,-,-,-,densa,HMA,149-182,-,-,-,-,"27,61","10,77","23,92","62,30",506,143,404,1054,1414,N/A,N/,1414,218,N/A,0,218,https://asphaltepd.org/epd/d/pMU93m/
212700R25 - SPM 22-21541A ,New Berlin Rd (04229) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,24,-,-,-,-,densa,HMA,149-179,-,-,-,-,"27,61","10,77","23,92","62,30",506,143,404,1054,1414,N/A,N/,1414,218,N/A,0,218,https://asphaltepd.org/epd/d/5mUDyw/
212805R20 - SPM 22-20903A ,New Berlin Rd (04229) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,149-182,-,-,-,-,"30,96","11,53","23,92","66,40",569,153,404,1126,1592,N/A,N/,1592,174,N/A,0,174,https://asphaltepd.org/epd/d/YqUmgb/
212965TLC20 - SPM 22-20902A ,New Berlin Rd (04229) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,149-182,-,-,-,-,"30,96","14,64","23,92","69,52",569,195,404,1168,1592,N/A,N/,1592,174,N/A,0,174,https://asphaltepd.org/epd/d/xPU5Ma/
212975TLC20 - SPM 22-20884A ,New Berlin Rd (04229) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,149-182,-,-,-,-,"30,96","11,53","23,92","66,40",569,153,404,1126,1592,N/A,N/,1592,174,N/A,0,174,https://asphaltepd.org/epd/d/9JUm3y/
212975TLE20 - SPM 22-21542A ,New Berlin Rd (04229) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,143-177,-,-,-,-,"29,58","11,55","23,92","65,05",543,154,404,1101,1518,N/A,N/,1518,174,N/A,0,174,https://asphaltepd.org/epd/d/zwUzZ3/
223830 - SPH 23-21975B ,New Berlin Rd (04229) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,5,76-22,-,-,-,-,-,densa,HMA,154-179,-,-,-,-,"38,85","15,79","23,92","78,56",717,210,404,1332,2009,N/A,N/,2009,0,N/A,0,0,https://asphaltepd.org/epd/d/OPUD3P/
223975 - SPM 22-20729A ,New Berlin Rd (04229) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,6,76-22,-,-,-,"Fibers, natural - Cellulose*",< 1%,open,HMA,149-179,1,-,-,-,"56,84","16,08","23,92","96,84",892,214,404,1511,2347,N/A,N/,2347,0,N/A,0,0,https://asphaltepd.org/epd/d/25Ubwv/
226010 - SPH 22-20898B ,New Berlin Rd (04229) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,5,76-22,-,-,-,-,-,densa,HMA,154-179,-,-,-,-,"38,85","15,79","23,92","78,56",717,210,404,1332,2009,N/A,N/,2009,0,N/A,0,0,https://asphaltepd.org/epd/d/6QU6x8/
226010 - SPH 23-22575A ,New Berlin Rd (04229) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,6,76-22,-,-,-,-,-,densa,HMA,154-179,-,-,-,-,"39,54","15,80","23,92","79,26",730,210,404,1345,2046,N/A,N/,2046,0,N/A,0,0,https://asphaltepd.org/epd/d/25UbmE/
226015 - SPH 22-21543A ,New Berlin Rd (04229) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,6,76-22,-,-,-,-,-,densa,HMA,154-179,-,-,-,-,"42,30","15,86","23,92","82,08",782,211,404,1397,2195,N/A,N/,2195,0,N/A,0,0,https://asphaltepd.org/epd/d/eBU4Yg/
226025 - SPH 23-22514A ,New Berlin Rd (04229) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,6,76-22,-,-,-,-,-,densa,HMA,154-179,-,-,-,-,"39,54","15,80","23,92","79,26",730,210,404,1345,2046,N/A,N/,2046,0,N/A,0,0,https://asphaltepd.org/epd/d/wRUMGe/
211940R40 - SP 22-20718A ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"17,35","46,52","20,85","84,72",325,513,358,1196,1042,N/A,N/,1042,353,N/A,0,353,https://asphaltepd.org/epd/d/3JUl3A/
211940R40 - SP 23-22426A ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"17,92","20,45","20,85","59,22",336,246,358,940,1079,N/A,N/,1079,352,N/A,0,352,https://asphaltepd.org/epd/d/DdUGOg/
211940R40-SP 23-21977A ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"17,81","47,05","20,85","85,70",334,520,358,1212,1071,N/A,N/,1071,352,N/A,0,352,https://asphaltepd.org/epd/d/zwU9Zp/
211940R40-SP 23-21985A ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"16,26","28,25","20,85","65,36",304,326,358,988,971,N/A,N/,971,353,N/A,0,353,https://asphaltepd.org/epd/d/drUJw7/
211950R40 - SP 22-20525A ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"16,66","23,83","20,85","61,35",312,279,358,949,997,N/A,N/,997,353,N/A,0,353,https://asphaltepd.org/epd/d/E3UJyz/
211950R40 - SP 22-20671A ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"16,21","46,60","20,85","83,66",303,514,358,1175,967,N/A,N/,967,353,N/A,0,353,https://asphaltepd.org/epd/d/gGUJej/
211950R40 - SP 22-20893A ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"16,26","31,69","20,85","68,80",304,360,358,1022,971,N/A,N/,971,353,N/A,0,353,https://asphaltepd.org/epd/d/QVUJDK/
211950R40 - SP 22-20893A ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"16,26","31,69","20,85","68,80",304,360,358,1022,971,N/A,N/,971,353,N/A,0,353,https://asphaltepd.org/epd/d/P5UgE2/
211950R40 - SP 23-22436A ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"16,26","20,48","20,85","57,60",304,247,358,908,971,N/A,N/,971,353,N/A,0,353,https://asphaltepd.org/epd/d/o8UKMp/
211950R40-SP 23-21978A ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"16,26","32,17","20,85","69,29",304,367,358,1029,971,N/A,N/,971,353,N/A,0,353,https://asphaltepd.org/epd/d/74UBEL/
211950R40-SP 23-21982A ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"16,78","47,04","20,85","84,67",314,520,358,1192,1004,N/A,N/,1004,353,N/A,0,353,https://asphaltepd.org/epd/d/eBUMYv/
211950R40-SP 23-22245A ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"16,66","11,77","20,85","49,29",312,157,358,826,997,N/A,N/,997,353,N/A,0,353,https://asphaltepd.org/epd/d/P5Uk8e/
211985R40 - SP 22-20650A ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,2,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"14,66","11,31","20,85","46,82",273,150,358,781,867,N/A,N/,867,354,N/A,0,354,https://asphaltepd.org/epd/d/aRUdMy/
211985R40 - SP 23-21989A ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,2,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"14,61","11,87","20,85","47,33",272,158,358,788,863,N/A,N/,863,355,N/A,0,355,https://asphaltepd.org/epd/d/keUvmd/
212055R20 - SP 21-19391A ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,4,58-22,19,-,-,-,-,densa,HMA,132-166,-,-,-,-,"25,33","47,75","20,85","93,93",481,538,358,1376,1548,N/A,N/,1548,174,N/A,0,174,https://asphaltepd.org/epd/d/rQUroP/
212055R25 - SP 21-19537A ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,4,58-22,24,-,-,-,-,densa,HMA,132-166,-,-,-,-,"23,74","45,24","20,85","89,83",450,509,358,1316,1447,N/A,N/,1447,218,N/A,0,218,https://asphaltepd.org/epd/d/1AUKkO/
212055R25 - SP 23-21984A ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,4,58-22,24,-,-,-,-,densa,HMA,132-166,-,-,-,-,"23,22","61,56","20,85","105,63",440,679,358,1477,1414,N/A,N/,1414,218,N/A,0,218,https://asphaltepd.org/epd/d/E3UJ8g/
212055R35 - SP 21-19389A ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,4,58-22,29,-,-,-,-,densa,HMA,132-166,-,-,-,-,"22,14","44,28","20,85","87,27",419,496,358,1272,1347,N/A,N/,1347,262,N/A,0,262,https://asphaltepd.org/epd/d/KoUJZl/
212055R35 - SP 22-20260A ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,3,52-28,34,-,-,-,-,densa,HMA,132-166,-,-,-,-,"21,12","34,91","20,85","76,87",399,397,358,1153,1283,N/A,N/,1283,307,N/A,0,307,https://asphaltepd.org/epd/d/OPUD89/
212055R40 - SP 23-21983A ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"18,95","46,96","20,85","86,77",356,519,358,1233,1146,N/A,N/,1146,352,N/A,0,352,https://asphaltepd.org/epd/d/QVUJAb/
212055R40 - SP 23-22432A ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"18,44","11,84","20,85","51,13",346,158,358,861,1112,N/A,N/,1112,352,N/A,0,352,https://asphaltepd.org/epd/d/aRUd2b/
212055R40-SP 21-19388B ,Tampa (04250) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,132-166,-,-,-,-,"18,95","33,88","20,85","73,68",356,383,358,1097,1146,N/A,N/,1146,352,N/A,0,352,https://asphaltepd.org/epd/d/gGU5Kr/
212690R25 - SPM 23-21980A ,Tampa (04250) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,24,-,-,-,-,densa,HMA,143-177,-,-,-,-,"25,68","46,76","20,85","93,29",470,526,358,1354,1309,N/A,N/,1309,219,N/A,0,219,https://asphaltepd.org/epd/d/GZUGal/
212690R35 - SPM 23-21986A ,Tampa (04250) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,3,76-22,34,-,-,-,-,densa,HMA,143-177,-,-,-,-,"21,18","33,12","20,85","75,16",386,380,358,1123,1071,N/A,N/,1071,308,N/A,0,308,https://asphaltepd.org/epd/d/9JUmQB/
212690R35 - SPM 23-22170A ,Tampa (04250) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,3,76-22,34,-,-,-,-,densa,HMA,143-177,-,-,-,-,"21,18","33,12","20,85","75,16",386,380,358,1123,1071,N/A,N/,1071,308,N/A,0,308,https://asphaltepd.org/epd/d/E3UJ8z/
212700R35 - SPM 23-21979A ,Tampa (04250) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,3,76-22,34,-,-,-,-,densa,HMA,143-177,-,-,-,-,"21,18","37,04","20,85","79,07",386,420,358,1163,1071,N/A,N/,1071,308,N/A,0,308,https://asphaltepd.org/epd/d/rQUrJP/
212700R35 - SPM 23-21992A ,Tampa (04250) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,3,76-22,34,-,-,-,-,densa,HMA,143-177,-,-,-,-,"21,87","51,85","20,85","94,57",398,572,358,1328,1109,N/A,N/,1109,308,N/A,0,308,https://asphaltepd.org/epd/d/qmU6v2/
212700R35 - SPM 23-22424A ,Tampa (04250) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,3,76-22,34,-,-,-,-,densa,HMA,143-177,-,-,-,-,"21,18","24,52","20,85","66,55",386,291,358,1034,1071,N/A,N/,1071,308,N/A,0,308,https://asphaltepd.org/epd/d/REUdQx/
212805R20 - SPM 21-19359A ,Tampa (04250) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,143-177,-,-,-,-,"30,13","47,75","20,85","98,73",553,538,358,1449,1548,N/A,N/,1548,174,N/A,0,174,https://asphaltepd.org/epd/d/GZUGQl/
212805R25 - SPM 21-19387A ,Tampa (04250) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,24,-,-,-,-,densa,HMA,143-177,-,-,-,-,"28,23","45,24","20,85","94,32",518,509,358,1384,1447,N/A,N/,1447,218,N/A,0,218,https://asphaltepd.org/epd/d/ZXUEqe/
212805R35 - SPM 23-22433A ,Tampa (04250) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,3,76-22,34,-,-,-,-,densa,HMA,143-177,-,-,-,-,"23,80","12,74","20,85","57,38",434,169,358,961,1213,N/A,N/,1213,307,N/A,0,307,https://asphaltepd.org/epd/d/gGUJy9/
212965TLC20 - SPM 23-22334A ,Tampa (04250) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,143-177,-,-,-,-,"29,51","66,13","20,85","116,50",542,729,358,1628,1514,N/A,N/,1514,174,N/A,0,174,https://asphaltepd.org/epd/d/KoUJQR/
212965TLC20 - SPM 23-22335A ,Tampa (04250) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,143-177,-,-,-,-,"29,51","15,90","20,85","66,26",542,212,358,1111,1514,N/A,N/,1514,174,N/A,0,174,https://asphaltepd.org/epd/d/P5Ug14/
212975TLC20 - SPM 23-21988A ,Tampa (04250) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,143-177,-,-,-,-,"27,59","51,59","20,85","100,03",506,579,358,1443,1410,N/A,N/,1410,175,N/A,0,175,https://asphaltepd.org/epd/d/6QU6ky/
212975TLE20 - SPM 23-21987A ,Tampa (04250) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,143-177,-,-,-,-,"26,97","50,86","20,85","98,68",494,572,358,1424,1376,N/A,N/,1376,175,N/A,0,175,https://asphaltepd.org/epd/d/BZUy8D/
211940R20 - SP 21-19023A ,Winter Haven (04219) ,Unmodified + 1 terminal additive(s)*,4,58-22,19,-,-,-,-,densa,HMA,146-174,-,-,-,-,"24,99","18,01","27,67","70,67",474,237,469,1180,1525,N/A,N/,1525,174,N/A,0,174,https://asphaltepd.org/epd/d/1AUKPg/
211940R25 - SP 21-19110A ,Winter Haven (04219) ,Unmodified + 1 terminal additive(s)*,4,58-22,24,-,-,-,-,densa,HMA,135-163,-,-,-,-,"23,51","16,71","27,67","67,89",445,220,469,1134,1432,N/A,N/,1432,218,N/A,0,218,https://asphaltepd.org/epd/d/OPUDy5/
211940R30 - SP 20-18915A ,Winter Haven (04219) ,Unmodified + 1 terminal additive(s)*,4,58-22,29,-,-,-,-,densa,HMA,135-163,-,-,-,-,"23,74","15,47","27,67","66,89",450,204,469,1122,1451,N/A,N/,1451,261,N/A,0,261,https://asphaltepd.org/epd/d/GZUGzK/
211940R35 - SP 21-19107A ,Winter Haven (04219) ,Unmodified + 1 terminal additive(s)*,4,52-28,34,-,-,-,-,densa,HMA,135-163,-,-,-,-,"21,69","14,60","27,67","63,96",410,192,469,1071,1321,N/A,N/,1321,306,N/A,0,306,https://asphaltepd.org/epd/d/ZXUERa/
211940R40 - SP 20-18718A ,Winter Haven (04219) ,Unmodified + 1 terminal additive(s)*,3,52-28,39,-,-,-,-,densa,HMA,135-163,-,-,-,-,"20,21","13,97","27,67","61,85",381,184,469,1034,1228,N/A,N/,1228,351,N/A,0,351,https://asphaltepd.org/epd/d/4RUEZM/
212055R20 - SP 20-18908A ,Winter Haven (04219) ,Unmodified + 1 terminal additive(s)*,5,58-22,19,-,-,-,-,densa,HMA,141-168,-,-,-,-,"27,85","18,09","27,67","73,60",530,238,469,1237,1711,N/A,N/,1711,173,N/A,0,173,https://asphaltepd.org/epd/d/lyU3kr/
212055R25 - SP 21-19165A ,Winter Haven (04219) ,Unmodified + 1 terminal additive(s)*,4,58-22,24,-,-,-,-,densa,HMA,135-163,-,-,-,-,"26,37","16,80","27,67","70,84",501,221,469,1191,1618,N/A,N/,1618,217,N/A,0,217,https://asphaltepd.org/epd/d/zwUz7z/
212055R30 - SP 21-19805A ,Winter Haven (04219) ,Unmodified + 1 terminal additive(s)*,4,58-22,29,-,-,-,-,densa,HMA,141-168,-,-,-,-,"24,89","15,51","27,67","68,07",472,204,469,1145,1525,N/A,N/,1525,261,N/A,0,261,https://asphaltepd.org/epd/d/74U5Kk/
212055R35 - SP 21-19112A ,Winter Haven (04219) ,Unmodified + 1 terminal additive(s)*,4,52-28,34,-,-,-,-,densa,HMA,135-163,-,-,-,-,"22,83","14,19","27,67","64,70",432,187,469,1087,1395,N/A,N/,1395,306,N/A,0,306,https://asphaltepd.org/epd/d/eBU4aL/
212055R40 - SP 20-18748A ,Winter Haven (04219) ,Unmodified + 1 terminal additive(s)*,4,52-28,39,-,-,-,-,densa,HMA,135-163,-,-,-,-,"21,35","13,56","27,67","62,59",403,178,469,1050,1302,N/A,N/,1302,350,N/A,0,350,https://asphaltepd.org/epd/d/wRUM6Y/
212690R20 - SPM 21-19022A ,Winter Haven (04219) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,146-174,-,-,-,-,"29,72","18,01","27,67","75,40",546,237,469,1252,1525,N/A,N/,1525,174,N/A,0,174,https://asphaltepd.org/epd/d/9JUmGP/
212690R25 - SPM 21-19127A ,Winter Haven (04219) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,24,-,-,-,-,densa,HMA,146-174,-,-,-,-,"27,95","16,71","27,67","72,34",513,220,469,1202,1432,N/A,N/,1432,218,N/A,0,218,https://asphaltepd.org/epd/d/xPU5gE/
212805R20 - SPM 20-18905A ,Winter Haven (04219) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,5,76-22,19,-,-,-,-,densa,HMA,146-174,-,-,-,-,"33,16","18,09","27,67","78,92",610,238,469,1317,1711,N/A,N/,1711,173,N/A,0,173,https://asphaltepd.org/epd/d/yeUOVQ/
212805R25 -  SPM 21-19098A ,Winter Haven (04219) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,24,-,-,-,-,densa,HMA,146-174,-,-,-,-,"31,39","16,80","27,67","75,86",577,221,469,1267,1618,N/A,N/,1618,217,N/A,0,217,https://asphaltepd.org/epd/d/REUdBz/
212805R35 - SPM 22-21673A ,Winter Haven (04219) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,34,-,-,-,-,densa,HMA,146-174,-,-,-,-,"27,16","14,19","27,67","69,03",497,187,469,1153,1395,N/A,N/,1395,306,N/A,0,306,https://asphaltepd.org/epd/d/MmUVpY/
212965TLC20 - SPM 20-18756A ,Winter Haven (04219) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,5,76-22,19,-,-,-,-,densa,HMA,146-174,-,-,-,-,"33,16","18,09","27,67","78,92",610,238,469,1317,1711,N/A,N/,1711,173,N/A,0,173,https://asphaltepd.org/epd/d/keUvop/
212975TLC20 - SPM 21-18742A ,Winter Haven (04219) ,SBS modified - 3.5% styrene-butadiene-styrene + 1 terminal additive(s)*,4,76-22,19,-,-,-,-,densa,HMA,146-174,-,-,-,-,"29,72","18,01","27,67","75,40",546,237,469,1252,1525,N/A,N/,1525,174,N/A,0,174,https://asphaltepd.org/epd/d/25Ub6w/
